pair_id,mixture_entropy,off_basis_residual,mixture_score
Trajectories/2022-02-04/115_RR220204A_441C_1738.bmp || Trajectories/2022-02-06/152_RR220206A_1077C_2001-02.bmp,0.41767325762913465,0.08634372115014773,0.41767325762913465
Trajectories/2022-04-11/028_RR220411A_291C_1436.bmp || Trajectories/2022-04-11/050_RR220411A_370C_1458.bmp,0.35686463064841983,0.1664206234629343,0.35686463064841983
Trajectories/2022-04-11/397_RR220411A_528C_1948.bmp || Trajectories/2022-04-11/443_RR220411A_303C_2007.bmp,0.4564998472707267,0.09881893579535544,0.4564998472707267
Trajectories/2022-02-06/213_RR220206A_849C_2121.bmp || Trajectories/2022-04-11/104_RR220411A_501C_1540.bmp,0.30580351563701375,0.10645514225019523,0.30580351563701375
Trajectories/2022-02-06/193_RR220206A_957C_2058.bmp || Trajectories/2022-04-11/303_RR220411A_863C_1849.bmp,0.383648822484969,0.06887382469667559,0.383648822484969
Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp || Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,0.46875425054377634,0.06849190144406314,0.46875425054377634
Trajectories/2022-02-04/079_RR220204A_301C_1717.bmp || Trajectories/2022-02-04/329_RR220204A_946C_2054.bmp,0.45359728741804195,0.08919087036624646,0.45359728741804195
Trajectories/2022-04-11/001_RR220411A_180C_1417-01.bmp || Trajectories/2022-04-11/321_RR220411A_823C_1901.bmp,0.46404429252536217,0.13916057121427114,0.46404429252536217
Trajectories/2022-02-06/124_RR220206A_894C_1924.bmp || Trajectories/2022-02-06/253_RR220206A_599C_2217.bmp,0.5167239938948233,0.07205230083948835,0.5167239938948233
Trajectories/2022-02-06/036_RR220206A_165C_1721.bmp || Trajectories/2022-04-11/370_RR220411A_640C_1934.bmp,0.21656455448604364,0.11394953980268102,0.21656455448604364
Trajectories/2022-02-04/139_RR220204A_470C_1758.bmp || Trajectories/2022-04-11/094_RR220411A_484C_1532.bmp,0.34361123726520015,0.10246876643373728,0.34361123726520015
Trajectories/2022-02-04/385_RR220204A_939C_2340.bmp || Trajectories/2022-02-06/171_RR220206A_1085C_2027.bmp,0.3551754123545007,0.08223100798140182,0.3551754123545007
