fixed_epochs,strategy,budget,epoch,mean_train_loss,sd_train_loss,mean_utility_validation_accuracy,sd_utility_validation_accuracy,seeds
30,uncertainty,75,23,0.19478312012264357,0.013492700028194393,0.4761904761904761,0.14433756729740638,3
30,uncertainty,75,24,0.183236266351241,0.004180896952974537,0.5238095238095238,0.14433756729740646,3
30,uncertainty,75,25,0.17082235708830526,0.013522102527745704,0.5952380952380952,0.20308002510990453,3
30,uncertainty,75,26,0.16953626480130857,0.002927000605753744,0.5357142857142857,0.19884872724392935,3
30,uncertainty,75,27,0.1835404380766256,0.002826251638458149,0.5476190476190476,0.19669894811736077,3
30,uncertainty,75,28,0.1711169379422396,0.008348105467792927,0.4404761904761905,0.20926661703865415,3
30,uncertainty,75,29,0.16127284752130525,0.013020995753642354,0.5357142857142857,0.10714285714285719,3
30,uncertainty,75,30,0.1723320526544452,0.02223120574687907,0.39285714285714285,0.0944911182523068,3
30,uncertainty,100,1,0.47414890592059117,0.0042808050935697626,0.3452380952380952,0.19669894811736077,3
30,uncertainty,100,2,0.3964688742604457,0.006280978346798833,0.2261904761904762,0.05455447255899809,3
30,uncertainty,100,3,0.3471314542259695,0.004865025331852074,0.4166666666666667,0.13521210347143503,3
30,uncertainty,100,4,0.31304616867741003,0.005714693811130768,0.3452380952380953,0.2727723627949905,3
30,uncertainty,100,5,0.30118461760762577,0.008660660642943735,0.5357142857142857,0.06185895741317416,3
30,uncertainty,100,6,0.2770145995763725,0.007640104847252642,0.5238095238095238,0.2774090523269296,3
30,uncertainty,100,7,0.2574438213702195,0.010012904067105966,0.6071428571428571,0.14285714285714288,3
30,uncertainty,100,8,0.25631128900135586,0.02215462603459959,0.4761904761904762,0.23237168209456113,3
30,uncertainty,100,9,0.25291079144595163,0.005175674576516105,0.2976190476190476,0.07434521426664761,3
30,uncertainty,100,10,0.24481079784912854,0.01951611309685938,0.5833333333333334,0.23779743280283547,3
30,uncertainty,100,11,0.24947236304911954,0.03674214439220237,0.5833333333333334,0.12542444943872308,3
30,uncertainty,100,12,0.22343020291960125,0.014545430089160505,0.5357142857142857,0.22303564279994278,3
30,uncertainty,100,13,0.20956427813975184,0.006229756464690843,0.5238095238095238,0.2377974328028355,3
30,uncertainty,100,14,0.2133575316794115,0.007672543521189818,0.5357142857142857,0.3517449214927181,3
30,uncertainty,100,15,0.21284611357197233,0.004970537650333463,0.5714285714285714,0.23419423301078568,3
30,uncertainty,100,16,0.19428210223740017,0.007272721334986676,0.6071428571428571,0.32142857142857145,3
30,uncertainty,100,17,0.20727530234254324,0.01835521225775607,0.6904761904761904,0.1352121034714351,3
30,uncertainty,100,18,0.18707308001659997,0.005604528044876921,0.6666666666666666,0.22681617718163874,3
30,uncertainty,100,19,0.2023791625137782,0.024628405509173026,0.6071428571428571,0.1287696884094282,3
30,uncertainty,100,20,0.2010602425276936,0.022612738256146556,0.6785714285714285,0.2172415189392221,3
30,uncertainty,100,21,0.182110374271557,0.024552481796313922,0.6190476190476191,0.17975796274454167,3
30,uncertainty,100,22,0.17863477183267262,0.00798849419213618,0.5714285714285715,0.2789374884252377,3
30,uncertainty,100,23,0.17750849271420358,0.005606649281965245,0.5357142857142857,0.14285714285714288,3
30,uncertainty,100,24,0.17501860893554097,0.016106459047209972,0.5,0.3976974544878587,3
30,uncertainty,100,25,0.17500823252902445,0.004380467300116637,0.46428571428571425,0.1636634176769943,3
30,uncertainty,100,26,0.1703732339462831,0.003364461356221079,0.4523809523809524,0.3220892680587782,3
30,uncertainty,100,27,0.1771620714681549,0.010986536817598475,0.5595238095238095,0.07434521426664763,3
30,uncertainty,100,28,0.17353242859161475,0.010399547361427725,0.5357142857142857,0.3406925719346235,3
30,uncertainty,100,29,0.16780867154327087,0.009514865338406491,0.5,0.23419423301078576,3
30,uncertainty,100,30,0.1547105702252771,0.006020506270659018,0.5476190476190476,0.16877912950902177,3
